web;insectorder;insectfamily;insectgenus;insectspecies;plantfamily;plantgenus;plantspecies
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Hieracium;pilosella
Pitteloud2020_G5;;NA;Arcyptera;fusca;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Brachypodium;pinnatum
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Trifolium;pratense
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Hypochaeris;radicata
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Trifolium;repens
Pitteloud2020_G5;;NA;Arcyptera;fusca;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Festuca;rubra
Pitteloud2020_G5;;NA;Arcyptera;fusca;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Euthystira;brachyptera;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Nardus;stricta
Pitteloud2020_G5;;NA;Chorthippus;biguttulus;NA;Calluna;vulgaris
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Calluna;vulgaris
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Calluna;vulgaris
Pitteloud2020_G5;;NA;Gomphocerippus;rufus;NA;Calluna;vulgaris
Pitteloud2020_G5;;NA;Stenobothrus;lineatus;NA;Calluna;vulgaris
Pitteloud2020_G5;;NA;Arcyptera;fusca;NA;Anthyllis;vulneraria
Pitteloud2020_G5;;NA;Chorthippus;parallelus;NA;Anthyllis;vulneraria
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Anthyllis;vulneraria
Pitteloud2020_G5;;NA;Metrioptera;roeselii;NA;Anthyllis;vulneraria
Pitteloud2020_G5;;NA;Platycleis;albopunctata;NA;Anthyllis;vulneraria
Pitteloud2020_G5;;NA;Decticus;verrucivorus;NA;Alchemilla;xanthochlora
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Poa;sp
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Poa;sp
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Potentilla;sp
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Rubus;sp
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Poa;sp
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Anthoxanthum;sp
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Poa;sp
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Polygala;sp
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Campanula;sp
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Poa;sp
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Anthoxanthum;sp
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Potentilla;sp
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Anthoxanthum;sp
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Poa;sp
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Potentilla;sp
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Anthoxanthum;sp
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Anthoxanthum;sp
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Carex;sp
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Potentilla;sp
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Rubus;sp
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Potentilla;sp
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Rubus;sp
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Rubus;sp
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Anthoxanthum;sp
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Cirsium;acaule
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Cirsium;acaule
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Cirsium;acaule
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Cirsium;acaule
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Cirsium;acaule
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Cirsium;acaule
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Carlina;acaulis
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Carlina;acaulis
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Carlina;acaulis
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Carlina;acaulis
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Carlina;acaulis
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Carlina;acaulis
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Ranunculus;acris
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Ranunculus;acris
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Ranunculus;acris
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Ranunculus;acris
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Plantago;atrata
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Campanula;barbata
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Sesleria;caerulea
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Agrostis;capillaris
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Agrostis;capillaris
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Agrostis;capillaris
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Agrostis;capillaris
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Agrostis;capillaris
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Agrostis;capillaris
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Carum;carvi
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Carum;carvi
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Carum;carvi
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Carum;carvi
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Carum;carvi
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Carex;caryophyllea
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Veronica;chamaedrys
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Veronica;chamaedrys
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Hippocrepis;comosa
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Hippocrepis;comosa
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Hippocrepis;comosa
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Hippocrepis;comosa
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Hippocrepis;comosa
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Hippocrepis;comosa
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Lotus;corniculatus
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Carduus;defloratus
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Carduus;defloratus
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Carduus;defloratus
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Carduus;defloratus
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Carduus;defloratus
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Carduus;defloratus
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Antennaria;dioica
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Antennaria;dioica
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Antennaria;dioica
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Antennaria;dioica
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Antennaria;dioica
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Antennaria;dioica
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Cuscuta;epithymum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Cuscuta;epithymum
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Cuscuta;epithymum
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Potentilla;erecta
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Potentilla;erecta
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Potentilla;erecta
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Potentilla;erecta
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Potentilla;erecta
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Potentilla;erecta
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Bromus;erectus
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Carex;flacca
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Cerastium;fontanum
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Cerastium;fontanum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Cerastium;fontanum
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Cerastium;fontanum
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Dactylis;glomerata
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Dactylis;glomerata
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Dactylis;glomerata
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Dactylis;glomerata
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Dactylis;glomerata
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Dactylis;glomerata
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Prunella;grandiflora
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Leontodon;hispidus
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Leontodon;hispidus
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Leontodon;hispidus
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Leontodon;hispidus
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Leontodon;hispidus
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Leontodon;hispidus
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Hieracium;lactucella
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Hieracium;lactucella
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Hieracium;lactucella
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Hieracium;lactucella
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Hieracium;lactucella
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Hieracium;lactucella
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Plantago;lanceolata
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Plantago;lanceolata
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Plantago;lanceolata
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Plantago;lanceolata
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Briza;media
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Plantago;media
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Briza;media
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Plantago;media
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Briza;media
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Briza;media
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Plantago;media
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Briza;media
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Plantago;media
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Briza;media
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Plantago;media
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Achillea;millefolium
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Sanguisorba;minor
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Sanguisorba;minor
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Sanguisorba;minor
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Sanguisorba;minor
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Carex;montana
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Trifolium;montanum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Helianthemum;nummularium
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Helianthemum;nummularium
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Silene;nutans
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Silene;nutans
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Hieracium;pilosella
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Hieracium;pilosella
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Hieracium;pilosella
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Hieracium;pilosella
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Hieracium;pilosella
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Hieracium;pilosella
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Brachypodium;pinnatum
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Brachypodium;pinnatum
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Brachypodium;pinnatum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Brachypodium;pinnatum
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Brachypodium;pinnatum
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Brachypodium;pinnatum
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Trifolium;pratense
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Helictotrichon;pubescens
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Helictotrichon;pubescens
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Helictotrichon;pubescens
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Helictotrichon;pubescens
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Helictotrichon;pubescens
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Helictotrichon;pubescens
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Galium;pumilum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Galium;pumilum
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Bupleurum;ranunculoides
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Bupleurum;ranunculoides
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Trifolium;repens
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Euphrasia;rostkoviana
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Euphrasia;rostkoviana
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Euphrasia;rostkoviana
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Euphrasia;rostkoviana
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Euphrasia;rostkoviana
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Campanula;rotundifolia
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Festuca;rubra
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Pimpinella;saxifraga
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Pimpinella;saxifraga
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Pimpinella;saxifraga
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Pimpinella;saxifraga
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Pimpinella;saxifraga
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Pimpinella;saxifraga
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Carex;sempervirens
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Carex;sempervirens
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Carex;sempervirens
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Carex;sempervirens
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Thymus;serpyllum
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Thymus;serpyllum
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Thymus;serpyllum
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Geranium;sylvaticum
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Fragaria;vesca
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Fragaria;vesca
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Fragaria;vesca
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Fragaria;vesca
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Leucanthemum;vulgare
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Leucanthemum;vulgare
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Leucanthemum;vulgare
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Leucanthemum;vulgare
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Leucanthemum;vulgare
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Leucanthemum;vulgare
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Silene;vulgaris
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Silene;vulgaris
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Anthyllis;vulneraria
Pitteloud2020_G6;;NA;Euthystira;brachyptera;NA;Anthyllis;vulneraria
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Anthyllis;vulneraria
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Anthyllis;vulneraria
Pitteloud2020_G6;;NA;Stenobothrus;lineatus;NA;Anthyllis;vulneraria
Pitteloud2020_G6;;NA;Tetrix;bipunctata;NA;Anthyllis;vulneraria
Pitteloud2020_G6;;NA;Chorthippus;biguttulus;NA;Alchemilla;xanthochlora
Pitteloud2020_G6;;NA;Decticus;verrucivorus;NA;Alchemilla;xanthochlora
Pitteloud2020_G6;;NA;Gomphocerippus;rufus;NA;Alchemilla;xanthochlora
Pitteloud2020_G6;;NA;Metrioptera;brachyptera;NA;Alchemilla;xanthochlora
Pitteloud2020_G6;;NA;Omocestus;viridulus;NA;Alchemilla;xanthochlora
Pitteloud2020_G7;;NA;Metrioptera;brachyptera;NA;Astrantia;sp
Pitteloud2020_G7;;NA;Decticus;verrucivorus;NA;Potentilla;sp
Pitteloud2020_G7;;NA;Podisma;pedestris;NA;Gnaphalion;sp
Pitteloud2020_G7;;NA;Chorthippus;biguttulus;NA;Poa;sp
Pitteloud2020_G7;;NA;Metrioptera;brachyptera;NA;Phleum;sp
Pitteloud2020_G7;;NA;Chorthippus;biguttulus;NA;Poaceae;sp
Pitteloud2020_G7;;NA;Podisma;pedestris;NA;Potentilla;sp
Pitteloud2020_G7;;NA;Chorthippus;parallelus;NA;Poa;sp
Pitteloud2020_G7;;NA;Chorthippus;parallelus;NA;Phleum;sp
Pitteloud2020_G7;;NA;Chorthippus;parallelus;NA;Poaceae;sp
