"network_id";"original_id";"study_common";"network_db";"network_year";"network_lat";"network_lon";"network_interaction";"network_main_animal_taxa";"network_main_animal_taxa_2";"network_richness";"network_topology_type";"habitat_type";"tavg";"tmax";"tmin";"prec";"bio_01";"bio_02";"bio_03";"bio_04";"bio_05";"bio_06";"bio_07";"bio_08";"bio_09";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"human_footprint_1993";"human_footprint_2009";"network_sampling_intensity"
"gateway_244";"PP1I1";"Mendonca et al. (2018)";"gateway";NA;48,493018;-68,500248;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34,9833920466323;35,8234079518527;0,552384110133705
"gateway_248";"PP2I1";"Mendonca et al. (2018)";"gateway";NA;48,496957;-68,49554;"food web";"Invertebrates";"Invertebrates";21;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35,1448020935059;36,1448020935059;0,669265766842042
"gateway_250";"PP2I3";"Mendonca et al. (2018)";"gateway";NA;48,497064;-68,495425;"food web";"Invertebrates";"Invertebrates";23;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35,1448020935059;36,1448020935059;0,630425171956115
"gateway_251";"PP2I4";"Mendonca et al. (2018)";"gateway";NA;48,497256;-68,49521;"food web";"Invertebrates";"Invertebrates";20;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35,1448020935059;36,1448020935059;0,676123403782813
"gateway_256";"RMP1";"Mendonca et al. (2018)";"gateway";NA;32,645518;-16,823898;"food web";"Invertebrates";"Invertebrates";28;"unipartite";"Marine unspecified";18,4416666030884;20,8955128743098;16,3240843710009;44,1774175898933;18,4333343505859;5,33333301544189;43,3604278564453;254,882629394531;25,2000007629395;12,8999996185303;12,3000011444092;16,9500007629395;20,9333343505859;21,8333339691162;15,6499996185303;607;105;3;68,042236328125;279;18;56;211;NA;NA;0,539089833859118
"gateway_257";"RMP2";"Mendonca et al. (2018)";"gateway";NA;32,645521;-16,823913;"food web";"Invertebrates";"Invertebrates";20;"unipartite";"Marine unspecified";18,4416666030884;20,8955128743098;16,3240843710009;44,1774175898933;18,4333343505859;5,33333301544189;43,3604278564453;254,882629394531;25,2000007629395;12,8999996185303;12,3000011444092;16,9500007629395;20,9333343505859;21,8333339691162;15,6499996185303;607;105;3;68,042236328125;279;18;56;211;NA;NA;0,530577614531575
"gateway_260";"RMP5";"Mendonca et al. (2018)";"gateway";NA;32,645678;-16,824072;"food web";"Invertebrates";"Invertebrates";21;"unipartite";"Marine unspecified";18,4416666030884;20,8955128743098;16,3240843710009;44,1774175898933;18,4333343505859;5,33333301544189;43,3604278564453;254,882629394531;25,2000007629395;12,8999996185303;12,3000011444092;16,9500007629395;20,9333343505859;21,8333339691162;15,6499996185303;607;105;3;68,042236328125;279;18;56;211;NA;NA;0,652256541930572
"gateway_261";"RV1P1";"Mendonca et al. (2018)";"gateway";NA;38,702144;-9,475228;"food web";"Invertebrates";"Invertebrates";59;"unipartite";"Marine unspecified";16,0583332379659;18,7967950992095;13,7182233027923;46,1048901093312;16,0625;5,92500019073486;41,7253570556641;292,124847412109;23,2999992370605;9,10000038146973;14,1999988555908;13,216667175293;19,3833332061768;19,783332824707;12,5500001907349;643;105;7;63,1630477905273;293;34;42;274;42;42;0,435157100513894
"gateway_262";"RV1P2";"Mendonca et al. (2018)";"gateway";NA;38,702092;-9,475282;"food web";"Invertebrates";"Invertebrates";50;"unipartite";"Marine unspecified";16,0583332379659;18,7967950992095;13,7182233027923;46,1048901093312;16,0625;5,92500019073486;41,7253570556641;292,124847412109;23,2999992370605;9,10000038146973;14,1999988555908;13,216667175293;19,3833332061768;19,783332824707;12,5500001907349;643;105;7;63,1630477905273;293;34;42;274;42;42;0,456915670364414
"gateway_265";"RV2P1";"Mendonca et al. (2018)";"gateway";NA;38,701839;-9,474501;"food web";"Invertebrates";"Invertebrates";53;"unipartite";"Marine unspecified";16,0299998283386;18,8253847268912;13,6510987496638;46,5804322203261;16,0400002479553;6,03666720390317;41,5463291168213;300,404260253904;23,5200000762939;8,98999996185305;14,5300001144409;13,1016667366028;19,4900001525879;19,8733335494995;12,4516671180725;650,199999999997;106,2;7;63,0180248260499;295,499999999999;34,0999999999998;42,0999999999998;277,399999999999;42;42;0,441740393862004
"gateway_266";"RV2P2";"Mendonca et al. (2018)";"gateway";NA;38,701801;-9,474395;"food web";"Invertebrates";"Invertebrates";38;"unipartite";"Marine unspecified";16,0299998283386;18,8253847268912;13,6510987496638;46,5804322203261;16,0400002479553;6,03666720390317;41,5463291168213;300,404260253904;23,5200000762939;8,98999996185305;14,5300001144409;13,1016667366028;19,4900001525879;19,8733335494995;12,4516671180725;650,199999999997;106,2;7;63,0180248260499;295,499999999999;34,0999999999998;42,0999999999998;277,399999999999;42;42;0,421828930020065
"gateway_268";"RV2P4";"Mendonca et al. (2018)";"gateway";NA;38,70178;-9,474294;"food web";"Invertebrates";"Invertebrates";41;"unipartite";"Marine unspecified";16,0299998283386;18,8253847268912;13,6510987496638;46,5804322203261;16,0400002479553;6,03666720390317;41,5463291168213;300,404260253904;23,5200000762939;8,98999996185305;14,5300001144409;13,1016667366028;19,4900001525879;19,8733335494995;12,4516671180725;650,199999999997;106,2;7;63,0180248260499;295,499999999999;34,0999999999998;42,0999999999998;277,399999999999;42;42;0,433012701892219
"gateway_270";"SF1I2";"Mendonca et al. (2018)";"gateway";NA;48,612273;-68,231071;"food web";"Invertebrates";"Invertebrates";20;"unipartite";"Marine unspecified";3,22500010828177;7,33192320519533;-0,300219731988051;62,3237802387659;3,22208352088928;8,90416707992554;22,778618812561;1079,52082519531;22,6900007247925;-16,3999996185303;39,089998626709;14,8700006484985;-4,9149998664856;16,2100004196167;-10,528332901001;924,6;90;54,9;13,7635622024536;255;182,8;246;231,9;31,7990720950495;31,4988401188118;0,636862940980558
"gateway_271";"SF1I3";"Mendonca et al. (2018)";"gateway";NA;48,612238;-68,230793;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";3,22500010828177;7,33192320519533;-0,300219731988051;62,3237802387659;3,22208352088928;8,90416707992554;22,778618812561;1079,52082519531;22,6900007247925;-16,3999996185303;39,089998626709;14,8700006484985;-4,9149998664856;16,2100004196167;-10,528332901001;924,6;90;54,9;13,7635622024536;255;182,8;246;231,9;31,7990720950495;31,4988401188118;0,593273700926079
"gateway_272";"SF1I4";"Mendonca et al. (2018)";"gateway";NA;48,612345;-68,230795;"food web";"Invertebrates";"Invertebrates";21;"unipartite";"Marine unspecified";3,22500010828177;7,33192320519533;-0,300219731988051;62,3237802387659;3,22208352088928;8,90416707992554;22,778618812561;1079,52082519531;22,6900007247925;-16,3999996185303;39,089998626709;14,8700006484985;-4,9149998664856;16,2100004196167;-10,528332901001;924,6;90;54,9;13,7635622024536;255;182,8;246;231,9;31,7990720950495;31,4988401188118;0,601656837596187
"gateway_286";"WP1";"Mendonca et al. (2018)";"gateway";NA;50,31675;-4,083361;"food web";"Invertebrates";"Invertebrates";39;"unipartite";"Marine unspecified";10,660833434264;13,2846794553293;8,39325091148913;67,722584253405;10,6499996185303;5,70666680336001;36,1181442260744;376,283840942381;19,3899995803835;3,58999991416946;15,7999992370605;7,46333336830144;13,8133333206177;15,4800002098084;6,52666664123545;983,499999999992;124,099999999999;50;30,8659002304072;349,299999999996;165;193;281,199999999997;34,489043985998;26,5986263167555;0,590362613310397
"gateway_287";"WP2";"Mendonca et al. (2018)";"gateway";NA;50,316709;-4,083136;"food web";"Invertebrates";"Invertebrates";26;"unipartite";"Marine unspecified";10,660833434264;13,2846794553293;8,39325091148913;67,722584253405;10,6499996185303;5,70666680336001;36,1181442260744;376,283840942381;19,3899995803835;3,58999991416946;15,7999992370605;7,46333336830144;13,8133333206177;15,4800002098084;6,52666664123545;983,499999999992;124,099999999999;50;30,8659002304072;349,299999999996;165;193;281,199999999997;34,489043985998;26,5986263167555;0,538748023761179
"gateway_288";"WP3";"Mendonca et al. (2018)";"gateway";NA;50,316572;-4,082964;"food web";"Invertebrates";"Invertebrates";35;"unipartite";"Marine unspecified";10,660833434264;13,2846794553293;8,39325091148913;67,722584253405;10,6499996185303;5,70666680336001;36,1181442260744;376,283840942381;19,3899995803835;3,58999991416946;15,7999992370605;7,46333336830144;13,8133333206177;15,4800002098084;6,52666664123545;983,499999999992;124,099999999999;50;30,8659002304072;349,299999999996;165;193;281,199999999997;34,489043985998;26,5986263167555;0,561083607686782
"gateway_289";"WP4";"Mendonca et al. (2018)";"gateway";NA;50,316449;-4,082385;"food web";"Invertebrates";"Invertebrates";27;"unipartite";"Marine unspecified";10,660833434264;13,2846794553293;8,39325091148913;67,722584253405;10,6499996185303;5,70666680336001;36,1181442260744;376,283840942381;19,3899995803835;3,58999991416946;15,7999992370605;7,46333336830144;13,8133333206177;15,4800002098084;6,52666664123545;983,499999999992;124,099999999999;50;30,8659002304072;349,299999999996;165;193;281,199999999997;34,489043985998;26,5986263167555;0,505620582960231
"gateway_290";"Skipwith Pond";"Warren_1989";"gateway";NA;53,827343;-0,997596;"food web";"Invertebrates";"Invertebrates";34;"unipartite";"Lakes";9,2833333214124;12,8371795889659;6,23967950100646;40,4906794940923;9,28479161262512;7,69708344936371;38,1896215438843;463,468505859375;20,8999996185303;0,744999998807911;20,1549995422363;4,76499998569489;5,79166650772095;15,1825000762939;3,94083338975906;579;56;36;11,7865414619446;157;123,5;153,55;143,95;28,654459838347;16,5660540561446;0,578144970555725
"mangal_1016";"1016";"hadfield2014";"mangal";2014;46,166667;74,333333;"parasitism";"Insects";"Insects";49;"bipartite";"Wetland";6,30833327770233;10,5314102814748;2,66698174884031;10,5611150205345;6,29575025081634;9,1751668548584;20,072566204071;1325,88126098633;28,7000007629394;-17,0100000381471;45,7100009918214;-6,10016657352448;14,8348330783844;21,9833335876465;-10,2851662254334;138,91;15;3;25,7784530258168;42,8099999999989;23;34,0100000000001;38,0900000000012;NA;NA;0,397122264787514
"mangal_1027";"1027";"hadfield2014";"mangal";2014;55,566667;64,75;"parasitism";"Insects";"Insects";32;"bipartite";"Forest";2,10124994516373;6,47471135212825;-1,65743139565073;26,6745686601094;2,09541655778885;9,48750019073486;21,4673650741577;1303,03146362305;24,2999992370605;-19,8949995994568;44,1949970245361;17,4850002288818;-12,0091670274737;17,4850002288818;-14,2483333587646;393,2;65;11;51,8904455184936;173,35;43,95;173,35;56;3,28118501365173;4,69138674458837;0,625
"mangal_1029";"1029";"hadfield2014";"mangal";2014;53,2;63,633333;"parasitism";"Insects";"Insects";32;"bipartite";"Anthropic habitats";3,06625011364615;8,05432677207848;-1,22603015769207;22,2529697818688;3,05645828247069;10,8270831108093;22,8636419296265;1402,11434326172;26,8999996185303;-20,4549998283386;47,3550004959107;19,5724988937378;-12,9791665554047;19,5724988937378;-14,3883331775665;323,9;50,0500000000005;12,45;39,1288116455081;127,05;44,45;127,05;56;39,6963282366181;39,6963282366181;0,503891109268659
"mangal_1032";"1032";"hadfield2014";"mangal";2014;47,569114;99,162598;"parasitism";"Insects";"Insects";55;"bipartite";"Grassland";-6,29324998795976;-0,0439423369901218;-11,6617995168022;14,6847338772163;-6,30025004863726;13,5541668224335;29,1784472656252;1279,99659423828;16,0860000801088;-30,3669995498656;46,4530014801025;8,90883318901072;-21,040000209811;8,90883318901072;-22,4889995956419;238,269999999996;67,3999999999989;1;110,414917526244;167,429999999997;5;167,429999999997;5;4,3137314457413;4,3137314457413;0,398947564423145
"mangal_1037";"1037";"hadfield2014";"mangal";2014;65,694476;148,710938;"parasitism";"Insects";"Insects";24;"bipartite";"Shrubland";-12,2610833308345;-7,01008336248457;-16,7558690950944;14,2048642807722;-12,2575415515895;11,3700834083557;18,9312251091003;1916,94063598633;20,829999752045;-39,2300003051754;60,0599998855591;12,0014999771122;-24,4313335800167;12,0014999771122;-34,1953341674802;249,099999999997;51,9999999999966;7;70,3223165893501;132,419999999992;25,7;132,419999999992;37,4;0,239654009462724;0,239654009462724;0,566946709513841
"mangal_1049";"1049";"hadfield2014";"mangal";2014;48,719961;19,493866;"parasitism";"Insects";"Insects";36;"bipartite";"Anthropic habitats";5,25916665062922;9,40339751127287;1,7075403187289;59,5186736320426;5,25950004100793;8,97850030899045;32,290506362915;717,952419433593;20,0260001564025;-7,77900008201607;27,804999961853;12,5993332195281;-2,50666662693028;13,9843330669402;-3,58633343219763;876,410000000007;108,88;45,7900000000008;30,4115852546687;307,770000000001;141,400000000002;304,560000000002;150,530000000002;4,33993064920199;4,33993064920199;0,503855107188811
"mangal_1050";"1050";"hadfield2014";"mangal";2014;39,661742;46,761932;"parasitism";"Insects";"Insects";30;"bipartite";"Anthropic habitats";6,0291666732231;10,7300896784968;1,98980403285861;42,6272706923051;6,02333319663994;10,1969996738434;31,2502507972717;794,638966674804;22,9020001983642;-9,72799992561352;32,6299988174439;9,13733318328848;-1,36699993371972;15,6633333587646;-3,64216662406929;620,659999999998;102,22;23,4900000000002;48,0320892333985;266,949999999999;78,6799999999998;137;78,889999999999;10,1760985878264;16,7153388195371;0,509901951359278
"mangal_1053";"1053";"hadfield2014";"mangal";2014;72,659588;96,152344;"parasitism";"Insects";"Insects";21;"bipartite";"Grassland";-13,3070833027363;-9,63169853549743;-16,4459841746387;16,4876822658085;-13,3004165172577;7,9499998092651;15,7534951686859;1580,05451049804;14,1650000095365;-36,2999992370605;50,4650005340574;6,33833324909202;-30,6674993515015;7,14416668415058;-30,6674993515015;286,7;39;14;34,8692699432373;108,7;47;103;47;0;0;0,674199862463242
"mangal_1054";"1054";"hadfield2014";"mangal";2014;47,734879;82,036028;"parasitism";"Insects";"Insects";52;"bipartite";"Grassland";2,51483316739404;8,68644878370632;-2,77805136054533;22,0648820393708;2,51312503337858;13,37525018692;27,9486645889285;1294,54827514646;26,657000083923;-21,2000001907343;47,8569998931876;15,9486667823789;-12,1160002326962;17,8770004844663;-13,700499925613;322,550000000006;40;15,7300000000015;31,325929450988;117,560000000001;52,7300000000015;99,3900000000029;63;5,08435715836316;5,08435715836316;0,354908525459635
"mangal_1063";"1063";"hadfield2014";"mangal";2014;52,192456;93,644714;"parasitism";"Insects";"Insects";37;"bipartite";"Grassland";-3,88641663865491;1,88866020655322;-8,83912543039988;37,0722078758325;-3,88795830726617;12,5157502174379;23,4294135475158;1564,31151611331;21,7090000343328;-31,7089996337896;53,4179992675791;13,8293330764774;-20,446333370209;13,8293330764774;-24,4045001029972;566,91999999999;102,709999999998;15,2999999999997;58,2063251876832;264,019999999996;56,199999999999;264,019999999996;69,8999999999992;1,70998643079812;1,70998643079812;0,574567842058886
"mangal_1034";"1034";"hadfield2014";"mangal";2014;44,284045;72,948189;"parasitism";"Insects";"Insects";44;"bipartite";"Anthropic habitats";10,1212499638399;15,9281731660932;5,14317305823;16,1361730792109;10,1208333015442;12,5825004577637;26,5565335273743;1227,10178222656;35,1900005340576;-12,1899998664856;47,3800010681153;10,2250001907348;23,3225006103515;25,2175003051758;-5,05833339691165;210,85;28,0499999999998;6;39,0473674774169;73,9499999999999;21;32;57,9000000000001;25,0518918400733;20,4122678590287;0,462068853389115
"mangal_1015";"1015";"hadfield2014";"mangal";2014;45;80;"parasitism";"Insects";"Insects";36;"bipartite";"Grassland";-7,18958339126176;-1,92227565213003;-11,6812042070609;37,3137957833032;-7,17604172229783;11,3854165077209;30,1405267715454;959,931869506833;12,0250000953672;-25,7500000000001;37,7750005722045;2,27916669845562;-18,466666698456;4,64166665077191;-18,487500190735;580,5;83,2500000000011;19,4999999999996;48,1370754241954;243,750000000003;65,4999999999987;225,500000000003;65,4999999999987;4,64656406128023;4,25561345693251;0,561190756280843
"mangal_1059";"1059";"hadfield2014";"mangal";2014;51,851049;95,765076;"parasitism";"Insects";"Insects";35;"bipartite";"Forest";-6,68999998470145;-0,989999930283527;-11,5732143234086;26,4797857174402;-6,68854167461392;12,3470832824708;24,6139370918274;1455,57276000977;17,9699997901918;-32,1950006484986;50,1649995803835;10,3858334541322;-22,0866670608521;10,3858334541322;-25,16333360672;416,449999999997;94,8999999999992;7;82,1749614715577;236,199999999999;26;236,199999999999;30,4500000000005;0,285611063241959;0,285611063241959;0,615457454896664
"mangal_1062";"1062";"hadfield2014";"mangal";2014;55,332269;49,724121;"parasitism";"Insects";"Insects";62;"bipartite";"Wetland";3,70908334891001;7,09231392432482;0,792885495232138;35,4276188512311;3,6995831489563;7,34933324813843;18,7005932617188;1173,29385009766;23,7999992370605;-15,5;39,2999992370606;17,8500003814697;-4,08350015640259;17,8500003814697;-10,9183336257935;519,82;61,01;25;29,2232943725586;180,11;84,9000000000001;180,11;99;0,628915452359415;0,628915452359415;0,489033167743701
"mangal_1044";"1044";"hadfield2014";"mangal";2014;52,3;76,95;"parasitism";"Insects";"Insects";27;"bipartite";"Anthropic habitats";3,00416663289075;8,61570515311685;-1,81465202209713;19,7870146509274;2,99895834922793;12,1687500476838;24,4351887702942;1441,85824584961;28,6000003814699;-21,2000007629395;49,8000020980836;20,1875004768372;-6,04583346843718;20,1875004768372;-14,8333337306977;287;50,2500000000006;9;44,1464767456062;117,000000000001;38,4999999999996;117,000000000001;52,5;35,0829216144463;35,0829216144463;0,419313934688767
"mangal_1025";"1025";"hadfield2014";"mangal";2014;57,766667;40,933333;"parasitism";"Insects";"Insects";32;"bipartite";"Anthropic habitats";3,94533330758412;7,57087185774093;0,836157423083162;41,6841575058938;3,94441658496856;7,85716702938079;21,3980671691894;1047,41325073242;23,2090006256104;-13,510000038147;36,7190008544922;16,9211661338806;-2,46350003480913;16,9211661338806;-8,88499994277954;612,909999999998;75,8100000000008;29,91;30,5657291793825;216,720000000001;95,82;216,720000000001;117;47,9704471705839;47,9704471705839;0,653797354225418
"mangal_1036";"1036";"hadfield2014";"mangal";2014;42,866667;74,6;"parasitism";"Insects";"Insects";44;"bipartite";"Anthropic habitats";11,2962500280079;17,0404807288366;6,3754808097712;31,3308141044412;11,2979166984557;12,442499923706;30,8364167213439;1006,87593688965;32,1850006103515;-8,16500010490428;40,3500019073486;11,5441663265227;22,2133337020873;23,6616676330566;-1,28166671395312;435,250000000002;72,1000000000007;11,5500000000003;47,6996482849124;179,200000000001;46,1000000000007;63,650000000001;96,849999999999;44,9853379957516;44,9853379957516;0,4152273992687
"mangal_1038";"1038";"hadfield2014";"mangal";2014;55,016667;82,933333;"parasitism";"Insects";"Insects";51;"bipartite";"Anthropic habitats";1,80300013462703;6,30423094926736;-2,06034051487952;31,2384593712677;1,80000012278557;9,75866662025451;21,3537427711487;1324,19003662109;25,6800006866455;-20,0200000762939;45,7000007629394;17,8929997062683;-12,6466665267944;17,8929997062683;-14,5603334712982;462,53;66,7200000000002;16;43,3813975143434;189,44;58,9000000000001;189,44;68;47,9645725775716;47,9645725775716;0,505355929404826
